,Sentences,Perplexities (ckpt 773),Perplexities (ckpt 1546),Perplexities (ckpt 2319),Perplexities (ckpt 3092),Perplexities (ckpt 3865),Perplexities (ckpt 4638),Perplexities (ckpt 5411),Perplexities (ckpt 6184),Perplexities (ckpt 6957),Perplexities (ckpt 7730)
9338,Sonra tını var.,289.92767333984375,248.21791076660156,484.3246765136719,486.5293884277344,475.05389404296875,411.2106018066406,267.5877380371094,334.3244323730469,356.29058837890625,386.85955810546875
9339,İsa dağdan inince büyük bir kalabalık Onun ardından gitti.,291.2994384765625,321.884521484375,247.7052459716797,210.70530700683594,169.24253845214844,135.7076416015625,137.80772399902344,122.27265167236328,109.83711242675781,114.32776641845703
9340,"Nitekim Rabbin Yasasında, ‹‹İlk doğan her erkek çocuk Rabbe adanmış sayılacak›› diye yazılmıştır.",894.5629272460938,488.7122497558594,193.34217834472656,130.26913452148438,81.73029327392578,78.8755874633789,85.19282531738281,65.385986328125,59.979408264160156,59.16377258300781
9341,https://la-bellezza.net tr.la-bellezza.net © Saç modelleri 2019,1588.8316650390625,1440.75830078125,999.18408203125,1115.8695068359375,1412.803955078125,1162.29931640625,1165.3177490234375,1413.42529296875,1499.3037109375,1366.0145263671875
9342,Bu neydi amına koyim?,1218.45458984375,817.0750732421875,509.9124755859375,302.8072814941406,338.8628234863281,319.6134338378906,176.52792358398438,170.06947326660156,177.19290161132812,123.13350677490234
9343,"100 çeşit önüme geldiğinde, kahretsin, bir tanesi benim için mükemmel olmalıydı.",778.919677734375,580.9188842773438,481.78497314453125,503.8420715332031,537.6065673828125,418.8363952636719,510.97760009765625,505.0007019042969,455.03973388671875,457.7969665527344
9344,Aslında sen değildin.,187.7911834716797,134.34288024902344,138.68011474609375,97.7494888305664,128.91665649414062,148.50588989257812,171.50711059570312,132.27699279785156,139.40914916992188,136.0089569091797
9345,"İsa onlara, ‹‹Dua ederken şöyle söyleyin›› dedi: ‹‹Baba, adın kutsal kılınsın. Egemenliğin gelsin.",447.58380126953125,191.1537322998047,148.7926788330078,119.277099609375,105.09441375732422,131.5050811767578,111.1371841430664,92.14220428466797,93.6306381225586,91.58191680908203
9346,"Bu yüzden sosyal yeteneklerim yoktu. Sözün kısası, bağnaz bir evde büyüdüğüm için gerçek dünyaya hazır değildim.",886.78955078125,486.3904724121094,382.91497802734375,470.7350769042969,444.0644226074219,328.70721435546875,301.44244384765625,284.85504150390625,264.3604431152344,254.97459411621094
9347,Ama en çok da cinsiyet ve ırksal baskı mirasını ortaya dökmek zordu çünkü ben haklardan en çok faydalananlardan biriyim.,1096.5107421875,480.4598693847656,635.5175170898438,337.0055236816406,314.7776184082031,345.6999206542969,303.01904296875,298.44781494140625,242.7356414794922,237.57566833496094
9348,"Bana sorarsanız bu yedi yıl harika geçti, çünkü okuyordum, yazıyordum, düşünüyordum, araştırıyordum.",609.9568481445312,398.67510986328125,275.2011413574219,309.5603942871094,307.0561828613281,305.2669677734375,215.53106689453125,258.7053527832031,225.46688842773438,206.81521606445312
9349,Etrafınıza bakın.,411.425537109375,120.72270202636719,150.11892700195312,167.63723754882812,94.63838195800781,103.44715881347656,82.14984893798828,87.10932922363281,55.73636245727539,62.52936935424805
9350,"kanalların ESTV 'ile paket, 'Sahar', ‘Orient News’ è 'Wesal Haq’ Ben 11373H sol",2762.07373046875,2432.514892578125,1626.9791259765625,1135.8447265625,924.4851684570312,798.4722290039062,501.000244140625,458.0511169433594,402.0901794433594,322.6723937988281
9351,İman eden kadına ne mutlu! Çünkü Rabbin ona söylediği sözler gerçekleşecektir.››,1456.908447265625,696.7294921875,815.4861450195312,518.1402587890625,529.1675415039062,365.8818359375,279.05706787109375,247.1328125,267.9009094238281,265.218505859375
9352,"İsa onlara bu sözleri söylerken bir havra yöneticisi gelip Onun önünde yere kapanarak, ‹‹Kızım az önce öldü. Ama sen gelip elini onun üzerine koyarsan, dirilecek›› dedi.",464.96942138671875,260.3813171386719,177.1448211669922,235.63446044921875,155.9183807373047,139.3699493408203,115.19039154052734,116.16943359375,114.09266662597656,107.06475067138672
9353,- Nerede kaldınız?,314.00927734375,185.71701049804688,98.12065124511719,82.81832122802734,61.88433074951172,31.659841537475586,31.296789169311523,48.70811462402344,41.082271575927734,46.47636413574219
9354,Ve hata yaptığında her zaman özür dile. Ama asla gözlerindeki parıltı sönmek istemediği için özür dileme.,716.45849609375,287.1402587890625,343.84234619140625,392.9858093261719,349.0067138671875,351.76177978515625,243.5170135498047,242.9717559814453,238.78260803222656,206.00137329101562
9355,"Hollanda'da yapılan bir meta-analize göre ilk defa, sanal zorbalık intihar düşüncelerine, çevrimdışı zorbalıktan çok daha fazla neden olmaya başlamış.",1126.110595703125,670.3485107421875,472.48193359375,450.8854064941406,395.19927978515625,331.7779235839844,396.39544677734375,345.9304504394531,341.8116760253906,318.5979309082031
9356,(Kahkahalar) Sizin biraz daha çirkin bir versiyonunuza ihtiyacınız var.,262.37646484375,163.5159454345703,121.60526275634766,112.89547729492188,98.47734832763672,103.85095977783203,89.52652740478516,81.5497055053711,84.07752227783203,86.85565948486328
9357,T & C,2188.010009765625,2045.376708984375,825.6947631835938,1104.19482421875,665.6026000976562,447.8145751953125,375.045654296875,285.8135681152344,322.1877746582031,308.774169921875
9358,"Bu, çok hoş bir fikir.",37.12599563598633,30.776243209838867,36.780670166015625,22.362232208251953,21.796443939208984,23.254533767700195,19.240591049194336,15.069887161254883,16.822628021240234,15.69753646850586
9359,"Sayfada iletinin sonuna gelip ""Üyelikten çık""a tıkladım.",1825.991943359375,1360.2926025390625,638.0973510742188,744.9573974609375,478.9373779296875,601.5853881835938,449.47076416015625,385.6936340332031,338.4148864746094,351.1619567871094
9360,Yaptığınızı beğendiniz mi?,647.4728393554688,698.067626953125,456.6917724609375,374.5789794921875,408.8922119140625,203.6450653076172,153.83316040039062,180.9102325439453,239.03106689453125,187.74615478515625
9361,Hepiniz öleceksiniz.,1316.7086181640625,817.4596557617188,889.527099609375,718.3094482421875,1214.6051025390625,928.9912719726562,1106.309814453125,953.495361328125,854.956787109375,673.916259765625
9362,Onları sen öldürdün.,161.5702362060547,113.33690643310547,100.13379669189453,109.22010040283203,51.583641052246094,68.89177703857422,71.12748718261719,40.795249938964844,36.5733528137207,42.24958801269531
9363,Oturun.,190.66107177734375,400.5955810546875,132.80947875976562,299.5973205566406,239.26551818847656,220.80601501464844,241.38714599609375,259.6984558105469,264.2073059082031,259.7939453125
9364,"İsa, ‹‹Onları buraya, bana getirin›› dedi.",72.384033203125,42.80747985839844,31.81285858154297,31.122886657714844,34.09853744506836,24.362472534179688,27.313072204589844,25.424137115478516,25.557518005371094,26.26152229309082
9365,Sesimi duyan yok mu?,468.4164733886719,498.6973571777344,198.43603515625,153.84019470214844,145.86253356933594,204.65318298339844,72.86029052734375,138.5231475830078,91.01979064941406,94.30143737792969
9366,"İnanmayanların hoşlandıklarını yaparak sefahat, şehvet, sarhoşluk, çılgın eğlenceler, içki alemleri ve ilke tanımayan putperestlik içinde yaşayarak geçmişte harcadığınız günler yeter!",2081.4130859375,1738.502197265625,1134.9097900390625,972.06640625,925.045166015625,947.7454223632812,806.214599609375,776.47216796875,867.6621704101562,956.4525756835938
9367,"Yedi ekmekle balıkları aldı, şükredip bunları böldü, öğrencilerine verdi. Onlar da halka dağıttılar.",1122.670166015625,714.0165405273438,420.8971252441406,286.4729919433594,304.282958984375,351.99432373046875,424.68988037109375,372.4838562011719,295.79107666015625,292.4536437988281
9368,"Son olarak Rabde, Onun üstün gücüyle güçlenin.",1381.0283203125,1040.653564453125,636.7135009765625,637.0296630859375,605.7035522460938,605.3455200195312,500.2232360839844,440.69610595703125,531.1854248046875,488.2894592285156
9369,"Yedi basamaklı bir sayınız var, herhangi altısını söyleyin lütfen.",937.0759887695312,776.4733276367188,552.0050048828125,382.99591064453125,397.7714538574219,393.5485534667969,364.5747985839844,459.9212646484375,333.9794616699219,350.9331359863281
9370,Belki de haklısınız.,79.57085418701172,90.32426452636719,58.28333282470703,79.2463607788086,53.12706756591797,66.75733184814453,61.84326934814453,55.57129669189453,50.16728210449219,53.66007995605469
9371,"İman yoluyla, lütufla kurtuldunuz. Bu sizin başarınız değil, Tanrının armağanıdır.",607.6724853515625,485.2833251953125,374.9040222167969,247.4818572998047,282.8055725097656,220.10873413085938,188.25587463378906,165.6778106689453,194.5283660888672,161.72763061523438
9372,"Ve ben de ""Tanrım, korkunç olacak.""",199.19093322753906,133.69566345214844,90.5443115234375,77.141845703125,58.666526794433594,69.28882598876953,55.36636734008789,57.2250862121582,60.302345275878906,52.3907470703125
9373,-Aman Tanrım!,530.6854248046875,103.83759307861328,73.55330657958984,83.49530792236328,96.38906860351562,52.93927764892578,62.36927795410156,40.11864471435547,33.64986801147461,42.44099807739258
9374,Nerede olduğunu biliyorum.,31.702503204345703,49.15436553955078,23.04873275756836,27.093360900878906,18.642309188842773,17.540569305419922,19.944345474243164,15.039198875427246,18.814260482788086,16.035730361938477
9375,Alçak Seviye Ayarları bölümüne eklendi “pref.vpn.capture” tercihi,7335.62890625,4746.96875,3202.19384765625,2771.270263671875,1968.6710205078125,1765.4022216796875,1754.2808837890625,1466.2591552734375,1428.161865234375,1379.7474365234375
9376,"şunu duymuş olurdunuz: (Piyano) Şimdi, ne olduğu muhtemelen aklınıza gelen şey değil, ki o da, aniden şehvetli, tutkulu, ilgili olduğu yeni bir öğretmeninin olduğu, ergenlik çağına girdiği veya her neyse.",616.3463745117188,404.4944152832031,346.52362060546875,281.6363830566406,272.2291564941406,258.6190185546875,236.4977264404297,241.9318389892578,236.00936889648438,235.40142822265625
9377,Ludo YILDIZ : 2017 (Yeni) En Popüler Oyun,1129.8896484375,719.310302734375,1316.195068359375,1386.5789794921875,770.8588256835938,759.7137451171875,526.8522338867188,712.7076416015625,563.3560791015625,557.1250610351562
9378,Sizinle tanıştığımıza memnun oldum beyefendi.,1417.411376953125,975.8494873046875,342.5758361816406,158.33604431152344,300.41400146484375,132.60032653808594,111.44790649414062,99.07991790771484,103.29864501953125,107.18096160888672
9379,- Eve dön.,83.53596496582031,43.60499572753906,39.09861755371094,26.755889892578125,33.069278717041016,22.88667106628418,28.420677185058594,31.38857650756836,27.90313148498535,28.714750289916992
9380,"Daha sonra İsa, her şeyin artık tamamlandığını bilerek Kutsal Yazı yerine gelsin diye, ‹‹Susadım!›› dedi.",555.0313720703125,262.6288146972656,215.2809600830078,154.39349365234375,147.4740753173828,134.29075622558594,142.80323791503906,118.69684600830078,104.45004272460938,98.89530944824219
9381,- Çok sürmez.,77.90518951416016,57.72138595581055,102.82176208496094,51.74722671508789,69.53888702392578,49.93609619140625,57.5999755859375,48.35661315917969,52.575538635253906,51.1066780090332
9382,"Pekala, durun.",161.61061096191406,131.93003845214844,50.38774871826172,48.857967376708984,45.13582229614258,55.43563461303711,53.62886047363281,53.55610656738281,48.55339813232422,48.446067810058594
9383,"Sevgi kaba davranmaz, kendi çıkarını aramaz, kolay kolay öfkelenmez, kötülüğün hesabını tutmaz.",1617.5233154296875,1070.3953857421875,550.8504638671875,344.423095703125,340.65496826171875,284.7265625,331.504638671875,304.64385986328125,275.3251647949219,270.31964111328125
9384,Nereye gittin?,95.20824432373047,64.5612564086914,60.35300064086914,36.83963394165039,68.35167694091797,70.09504699707031,42.18184280395508,44.802894592285156,64.27886962890625,54.82616424560547
9385,Ve o günlerde buzağı biçiminde bir put yapıp ona kurban sundular. Kendi elleriyle yaptıkları bu put için bir şenlik düzenlediler.,1800.3065185546875,819.973388671875,409.9562072753906,337.3055419921875,248.6210174560547,193.49203491210938,162.5289306640625,158.4581756591797,136.21359252929688,134.03134155273438
9386,Annem öğretti.,560.8128051757812,459.8265380859375,706.283447265625,411.1292419433594,452.8446044921875,315.631591796875,341.02032470703125,373.6183776855469,286.9497375488281,305.98089599609375
9387,- Tutuklayın bunları!,1314.7950439453125,791.5693359375,264.3934631347656,170.5447235107422,308.2118225097656,121.15860748291016,159.47116088867188,138.56602478027344,124.64580535888672,129.82298278808594
9388,İşte böyle.,18.46683692932129,13.802172660827637,11.804903030395508,8.845528602600098,7.000249862670898,9.248323440551758,8.04751968383789,8.305453300476074,6.96571159362793,7.442195892333984
9389,"-""Oh, hayır, Bunu yapamam."" -""Bu iş için birini bulmamı ister misin?""",431.0356140136719,214.7193603515625,227.92120361328125,262.0923767089844,203.31964111328125,106.03854370117188,106.98927307128906,122.89453887939453,100.16732025146484,98.42120361328125
9390,"senin moda için önerimiz, / Moda: Fashion24 …",2796.56787109375,2622.511474609375,2897.152587890625,2662.4306640625,1769.5006103515625,2160.583251953125,2153.89697265625,2234.422607421875,1522.710205078125,1677.2806396484375
9391,Bu bir sır.,94.1415786743164,65.55890655517578,70.94911193847656,72.75856018066406,71.7645263671875,76.38055419921875,76.82447052001953,57.54492950439453,54.76152420043945,56.440765380859375
9392,"Bugün var olup yarın ocağa atılacak olan kır otunu böyle giydiren Tanrının sizi de giydireceği çok daha kesin değil mi, ey kıt imanlılar?",1860.13037109375,2010.78662109375,1621.582275390625,1432.1470947265625,1303.55517578125,1236.6661376953125,1182.037109375,1158.176513671875,959.4435424804688,909.4911499023438
9393,Savaşı kazanmak için.,441.1605529785156,369.3436279296875,230.93182373046875,261.91619873046875,246.6581268310547,119.0660400390625,104.6617202758789,110.24723052978516,108.6271743774414,100.14148712158203
9394,"İkinci şey, incinebilirlik ve cesaret arasındaki ilişkiyi nihayetinde anlamamın yanı sıra öğrendiğim ikinci şey şu: Utanç hakkında konuşmamız gerek.",808.4196166992188,665.6058349609375,300.51861572265625,296.4232177734375,195.853271484375,197.27256774902344,192.4258270263672,150.13783264160156,153.9308319091797,141.82321166992188
9395,"LÜTFEN AKLINIZDA BULUNDURUN: EducationBro Dergisi size üniversiteler hakkında bilgi almak için yeteneği verir 96 duujjil, ama biz diğer üyelere saygı ve İngilizce yorum bırakmak istiyoruz.",1106.191162109375,859.99951171875,464.2943115234375,625.4475708007812,472.1785583496094,355.5516662597656,287.7196044921875,308.322509765625,287.23541259765625,285.5642395019531
9396,Görev süresi bitince Zekeriya evine döndü.,4980.00146484375,2366.41455078125,2441.6650390625,1878.279052734375,1050.1671142578125,890.9822998046875,785.0745239257812,1221.4254150390625,694.5084228515625,729.5289916992188
9397,"Sekiz günlükken sünnet oldum. İsrail soyundan, Benyamin oymağından, özbeöz İbraniyim. Kutsal Yasaya bağlılık derseniz, Ferisiydim.",1073.9208984375,743.9765625,565.4784545898438,536.3079223632812,388.29534912109375,467.7143249511719,385.4639892578125,392.35498046875,355.3821716308594,340.1422119140625
9398,"Google bir numara yerleştirme söz hizmetleri dikkat, Bing, Yahoo, veya diğer arama motorları. Bu bir gerçekçi vaadidir. iyi bir SEO, servis sağlayıcınızın arama sıralaması artırsa, bir arama motoru üzerinde mutlak kontrol yok. Sadece arama motoru şirketi arama terimleri için bir numaralı başaracaktır kim belirleyebilirsiniz.",1418.5947265625,882.9010620117188,738.2308959960938,556.585205078125,500.33441162109375,432.5489501953125,420.9898376464844,363.37255859375,359.8888244628906,347.19610595703125
9399,"Kendini öldürmeyenler bile, aslında kendi yetenekleri yüzünden ecellerine ulaşmışlar.",501.0716857910156,680.7838134765625,578.449951171875,521.8247680664062,600.9535522460938,509.3086242675781,461.39764404296875,351.9402770996094,377.7442932128906,402.7157287597656
9400,"Tarife"" ... 40"" sınırsız önceki büyük ölçüde benzerdir, Sadece abone alımı / aktarım hızı trafik vaat 40/10 miktarında Mbit / s'ye 50 Gb. hız daha da azalmasına bunun overruns eğer birlikte. Bu durumda Aylık ödeme hakkında olacak 5 Ayda bin ruble.",2673.22998046875,1970.65283203125,1749.3265380859375,1559.3726806640625,1077.1729736328125,979.3204956054688,899.8585205078125,907.0628051757812,921.91650390625,926.2607421875
9401,"Tanrı Onu bütün yönetimlerin, hükümranlıkların, güç ve egemenliklerin, yalnız bu çağda değil, gelecek çağda da anılacak bütün adların çok üstüne çıkardı.",1635.5220947265625,1389.7357177734375,1123.5848388671875,906.1920776367188,830.0809936523438,751.1210327148438,787.977783203125,689.607666015625,671.866943359375,649.8532104492188
9402,Neden arıyorsun?,72.84072875976562,77.92365264892578,84.58783721923828,126.33719635009766,118.64739227294922,98.59966278076172,113.81989288330078,118.10201263427734,113.0784912109375,111.19731140136719
9403,Bu hayatınızda neyin önemli olduğunu yeniden belirleyecek.,482.3778076171875,509.1619567871094,276.0237121582031,194.44432067871094,206.15858459472656,182.99334716796875,201.74729919433594,132.28594970703125,158.63722229003906,152.00753784179688
9404,"Ama İsa, ‹‹Bırakın, yeter!›› dedi, sonra kölenin kulağına dokunarak onu iyileştirdi.",345.82257080078125,157.50816345214844,121.39501953125,104.51325988769531,118.20511627197266,85.00830841064453,93.31964874267578,71.31376647949219,70.5266342163086,62.87565612792969
9405,Biraz saygı göster.,387.2373352050781,191.7504119873047,113.0375747680664,74.54911804199219,66.0621566772461,61.004905700683594,59.13655471801758,75.53530883789062,61.672969818115234,52.019203186035156
9406,- Onu öldüreceğim.,55.47852325439453,41.30268478393555,30.134225845336914,28.53256607055664,25.14234733581543,28.593610763549805,31.05637550354004,26.920297622680664,27.372852325439453,33.1570930480957
9407,Ben puştun tekiyim.,4029.656494140625,912.716552734375,500.85595703125,416.6836242675781,348.20196533203125,191.6148681640625,103.95877075195312,186.67083740234375,105.66216278076172,114.78311920166016
9408,"Otomatik Olarak Klasörler Yeniden Aç olun, Windows 10 başlar",2528.0625,484.6739807128906,347.66278076171875,491.4049377441406,377.3962707519531,335.3636779785156,308.70806884765625,297.191162109375,306.1036376953125,282.5690002441406
9409,- Harika görünüyorsun.,65.86421966552734,32.77852249145508,22.353404998779297,38.43720626831055,21.595407485961914,19.765316009521484,18.0295467376709,18.055343627929688,23.22261619567871,24.05817222595215
9410,"Sıra dışı bir şey fark ediyor, fakat, hemen ardından normal yaşantısına geri dönüyor.",537.1156005859375,364.32440185546875,217.64036560058594,161.74575805664062,164.62986755371094,154.51913452148438,142.3583984375,136.4519805908203,137.6001739501953,130.76173400878906
9411,‹‹Bunu benim için yapan Rabdir›› dedi. ‹‹Bu günlerde benimle ilgilenerek insanlar arasında utancımı giderdi.››,774.6190795898438,338.1747131347656,195.15614318847656,202.47607421875,196.2215576171875,193.96241760253906,185.41192626953125,180.3338623046875,184.35183715820312,168.8290557861328
9412,Yoksa diğer türlü müydü?,3143.3740234375,767.3824462890625,441.2846984863281,299.5138854980469,358.82794189453125,362.5024108886719,288.8856201171875,291.46087646484375,280.2077941894531,236.42105102539062
9413,Bu yaşanıyor olamaz.,688.9312133789062,998.6958618164062,995.1771240234375,1422.979248046875,2330.185546875,2235.531982421875,1207.5511474609375,1072.7181396484375,1092.651611328125,1334.4388427734375
9414,Sorgulamadan varsaydığınızı düşündüğüm şey bu değil. Bu gerçeğin farkında olduğunuza eminim.,954.8799438476562,803.9978637695312,439.98638916015625,490.03466796875,381.5427551269531,321.3653869628906,262.4555358886719,273.5108947753906,265.4652099609375,280.57745361328125
9415,"‹‹İnsanların size nasıl davranmasını istiyorsanız, siz de onlara öyle davranın. Çünkü Kutsal Yasanın ve peygamberlerin söylediği budur.››",421.95855712890625,248.05758666992188,147.9837188720703,96.52938842773438,89.49856567382812,81.6965560913086,57.15638732910156,52.97941589355469,50.17192459106445,47.94937515258789
9416,- Benim adım...,180.0716094970703,84.03897094726562,109.63826751708984,71.50070190429688,74.83196258544922,92.24331665039062,71.04986572265625,62.11945724487305,71.915283203125,65.0183334350586
9417,Seni çok seviyorum.,57.35881042480469,25.685548782348633,17.105979919433594,16.713281631469727,16.079389572143555,16.46219253540039,26.029516220092773,14.743728637695312,13.284152030944824,15.135221481323242
9418,Annemle babam öldü.,193.2971954345703,312.0564270019531,160.7331085205078,94.47318267822266,45.170841217041016,54.97297286987305,36.234771728515625,48.61153030395508,39.362342834472656,40.0142707824707
9419,"biliyorsunuz, çok rekabetçi. Daha önce fast food restoranları ile ilgili",1243.0316162109375,654.41162109375,548.823486328125,219.0376434326172,254.90675354003906,248.25982666015625,217.38148498535156,282.78912353515625,257.389404296875,240.25466918945312
9420,- Nedeni yok.,58.82451629638672,104.14740753173828,70.75316619873047,125.16337585449219,91.3859634399414,77.29907989501953,73.3001937866211,61.544677734375,74.37225341796875,70.06491088867188
9421,"‹‹Sana, ‹Şilteni topla ve yürü› diyen adam kim?›› diye sordular.",488.8488464355469,333.5435485839844,273.3690490722656,193.90415954589844,157.7600555419922,162.88552856445312,165.18202209472656,109.56018829345703,116.09672546386719,96.91047668457031
9422,Daha kötülerini gördük.,241.1000213623047,489.79266357421875,245.9267120361328,297.36138916015625,374.47882080078125,291.9669189453125,272.0770568847656,302.84381103515625,178.43809509277344,197.17449951171875
9423,"Bedava online Satranç oyunu. Şimdi temiz bir arayüzde Satranç oyna. Kayıta gerek yok, reklam yok, eklenti yok. Kendine, arkadaşlarına veya rastgele bir rakiple Satranç oyna.",1441.935791015625,1254.732177734375,1031.62255859375,811.7496948242188,776.5733032226562,626.7597045898438,549.1405639648438,517.98046875,534.5638427734375,557.5978393554688
9424,"Çocuk büyüyor, ruhsal yönden güçleniyordu. İsrail halkına görüneceği güne dek ıssız yerlerde yaşadı.",453.79248046875,550.6469116210938,375.78607177734375,270.2579040527344,213.32449340820312,195.2725830078125,208.7804718017578,188.4597625732422,170.10931396484375,161.1738739013672
9425,Ne görüyoruz?,242.94985961914062,321.5733947753906,135.2591094970703,109.19478607177734,99.98641204833984,120.5445556640625,150.14727783203125,155.13973999023438,199.40847778320312,178.1279754638672
9426,"Diyorlar ki, ""Bu yanılsamalardan uzmanlar da,",1328.2828369140625,810.4351196289062,306.50439453125,229.4280242919922,159.36087036132812,260.5207824707031,246.08319091796875,213.1770477294922,218.60890197753906,190.88194274902344
9427,- Bu saçmalık.,47.02275848388672,37.8200798034668,42.22664260864258,24.15616798400879,16.383541107177734,23.66097068786621,19.71126365661621,17.620481491088867,18.594491958618164,19.749835968017578
9428,"Bu, öğrenebileceğimiz bir şey.",84.05596160888672,92.4664077758789,79.27493286132812,56.128849029541016,44.284400939941406,51.8996696472168,45.09553909301758,45.199302673339844,43.8676643371582,39.672019958496094
9429,"Vay halinize, ey Ferisiler! Havralarda en seçkin yerlere kurulmaya, meydanlarda selamlanmaya bayılırsınız.",1538.984619140625,1164.1763916015625,1170.9378662109375,838.5195922851562,608.9182739257812,576.2113037109375,515.9170532226562,538.4352416992188,372.5492248535156,376.12646484375
9430,O zaman öğrencilerinin hepsi Onu bırakıp kaçtı.,1079.700927734375,488.3896179199219,429.5871887207031,522.0706787109375,548.0570068359375,432.1123046875,594.8472900390625,512.7307739257812,527.4635620117188,499.2436218261719
9431,"(kahkahalar) Ve evet, inanılmaz çirkin olduğunu biliyoruz.",191.4659881591797,90.50153350830078,78.98209381103516,67.26811981201172,58.304378509521484,66.29583740234375,49.295867919921875,55.212005615234375,57.1020393371582,55.2347297668457
9432,"‹‹Hanginizin çift süren ya da çobanlık eden bir kölesi olur da, tarladan dönüşünde ona, ‹Çabuk gel, sofraya otur› der?",1629.900146484375,1012.5465087890625,588.1604614257812,508.6870422363281,446.2265319824219,500.3695068359375,438.39959716796875,336.6799621582031,329.84967041015625,279.7171936035156
9433,"WK: Bir bisiklet kafesi, ve bir makara / kasnak, ve bir plastik boru, o da sonra çekiyor -- CA: Bunun bir resmi var mı elimizde? Bir sonraki slaytı alabilir miyiz?",695.607421875,592.04833984375,425.6165466308594,272.3245849609375,264.2872009277344,247.69825744628906,206.31582641601562,205.46572875976562,213.3148193359375,192.46446228027344
9434,"Fakat başlamadan önce, izleyicilere ufak bir sorum var.",236.4767608642578,154.9059295654297,127.3099136352539,146.63352966308594,81.94461822509766,97.51675415039062,102.49584197998047,89.18093872070312,95.61009216308594,91.75658416748047
9435,"Her gun bana boyle deniyor, gordugumuz herkez, karsilastigim herbir duvar, bana hatali oldugumu soyluyor.",2677.9326171875,1743.555419921875,838.9951171875,728.4052124023438,489.417236328125,525.4745483398438,382.4108581542969,359.5298156738281,282.6901550292969,263.615966796875
9436,Bana güvenebilirsin.,75.97872924804688,130.20046997070312,157.73455810546875,86.69731140136719,82.74230194091797,72.71558380126953,54.11183166503906,57.79792785644531,54.70217514038086,57.392677307128906
9437,"Ama hiç bahsetmediğimiz, ya da çok az bahsettiğimiz mesele insani bağlara, ilişkilere verilen değer ve",716.4923095703125,539.8013305664062,522.9688720703125,448.5281066894531,384.1203308105469,392.6984558105469,313.0854797363281,350.35162353515625,279.3006896972656,307.0399475097656
9438,"Fakat dikkatinizi çekmek istediğim bir şey var: Çok uzun bir liste olsa da, bu listenin içinde diğer insanları ilgilendiren hiçbir madde yok.",299.8208312988281,278.69378662109375,143.12637329101562,117.00437927246094,105.76651763916016,96.78062438964844,88.97000885009766,64.2005386352539,59.92048645019531,55.30517578125
9439,Ve aslında cevap vermeliler.,322.65240478515625,123.83738708496094,240.17803955078125,150.82705688476562,104.9666519165039,148.17945861816406,131.81539916992188,137.8167266845703,136.2638702392578,138.6206817626953
9440,- Bunu tanıdınız mı?,78.68798065185547,75.62237548828125,36.92727279663086,26.11867332458496,31.462024688720703,36.745689392089844,35.323543548583984,27.643835067749023,32.05012512207031,29.723562240600586
9441,"Ruhsuz beden nasıl ölüyse, eylemsiz iman da ölüdür.",1961.5673828125,939.0606689453125,788.7603759765625,548.1244506835938,592.2948608398438,631.6669921875,539.6478881835938,478.3955078125,382.7467041015625,322.2802734375
9442,"‹‹Tarla ise dünyadır. İyi tohum, göksel egemenliğin oğulları, deliceler de kötü olanın oğullarıdır.",551.3003540039062,447.24285888671875,401.23272705078125,249.03521728515625,252.91197204589844,288.5285339355469,193.64710998535156,207.0901641845703,216.69088745117188,219.31658935546875
9443,Buradan gitmem gerek.,94.91758728027344,80.59347534179688,47.871253967285156,47.81209182739258,41.30730438232422,35.538909912109375,44.21870422363281,19.49457359313965,30.740659713745117,30.8388671875
9444,İstiyor musunuz bunu?,106.21895599365234,55.29927062988281,47.31058120727539,44.96730422973633,26.333158493041992,29.625822067260742,21.22736930847168,26.702045440673828,31.477691650390625,31.13338851928711
9445,Benden korkuyor musunuz?,158.12803649902344,82.6061782836914,67.92805480957031,74.50032043457031,45.60801315307617,40.919219970703125,42.59507369995117,38.41141891479492,44.65012741088867,45.87533950805664
9446,Beni hatırla,881.2711791992188,968.4757080078125,848.5272216796875,255.39903259277344,609.5335693359375,668.5942993164062,517.114501953125,433.7452392578125,370.94744873046875,388.400146484375
9447,"Bilir tabi, neden bilmesin?",686.3660888671875,385.8702392578125,457.4310302734375,401.45550537109375,557.6188354492188,419.0713195800781,514.292724609375,398.6114196777344,386.6318054199219,375.1188049316406
9448,Bir kitap kapağı bir ana fikirdir.,418.85394287109375,309.67730712890625,283.5447082519531,364.9610900878906,374.487548828125,265.5895690917969,402.3203430175781,329.6309509277344,349.5233154296875,362.66180419921875
9449,"dedim. (Gülüşmeler) İlk kez külçe altın işine girmiyorum birader ben, ne sandıydın ya?",633.216796875,386.3719482421875,370.6885986328125,255.14620971679688,232.26397705078125,199.95033264160156,231.3859405517578,236.6863555908203,247.55941772460938,243.56625366210938
9450,"‹‹Bu durumda bağın sahibi ne yapacak? Gelip bağcıları yok edecek, bağı da başkalarına verecek.",960.09619140625,549.8128662109375,442.57012939453125,403.8562927246094,347.4335632324219,343.41058349609375,458.4492492675781,419.9088439941406,378.3611755371094,369.6925048828125
9451,Neden yalan söylesin?,263.6039123535156,232.84616088867188,161.26174926757812,86.61665344238281,72.1509780883789,47.81829071044922,41.57583999633789,44.401180267333984,53.60453414916992,46.4372673034668
