,Sentences,Epoch: 1 (ckpt: 1054),Epoch: 2 (ckpt: 2108),Epoch: 3 (ckpt: 3162),Epoch: 4 (ckpt: 4216),Epoch: 5 (ckpt: 5270),Epoch: 6 (ckpt: 6324)
8784,Brauchst du was?,449.705322265625,195.14822387695312,113.43795013427734,199.4440460205078,153.08596801757812,148.9853057861328
8785,"Ich habe mir jede Menge von Rachels Videomaterial angesehen, um eine Verbindung zu Branson zu finden.",226.35528564453125,171.52723693847656,100.4064712524414,98.99826049804688,68.94685363769531,81.03941345214844
8786,"Nein, ich glaube nicht.",87.18213653564453,46.26990509033203,50.4670524597168,62.392391204833984,80.22952270507812,47.8434944152832
8787,"Jesus spricht zu ihr: Habe ich dir nicht gesagt, so du glauben würdest, du würdest die Herrlichkeit Gottes sehen?",262.9040832519531,153.0734100341797,101.6041259765625,84.66356658935547,57.0080451965332,59.42289352416992
8788,Aber an ihrer vielen hatte Gott kein Wohlgefallen; denn sie wurden niedergeschlagen in der Wüste.,389.4364318847656,216.20217895507812,196.8297576904297,159.2930145263672,100.50357055664062,90.06534576416016
8789,"Von der Orbitalposition 31,5 ° E hat eine neue kostenlose KM-TV-Plattform.",261.5235900878906,108.41505432128906,77.47624206542969,68.76181030273438,63.11725616455078,37.97426223754883
8790,"Und wenn Sie das tun, dann seien sie aufrichtig!",214.1800537109375,108.57073211669922,61.89466094970703,66.36741638183594,49.809871673583984,36.35471725463867
8791,"Es ist sehr schwierig, klar über Wohlbefinden nachzudenken, und ich hoffe, ich habe Ihnen einen Eindruck davon vermittelt, wie schwierig es ist.",145.6584014892578,104.85834503173828,53.550907135009766,42.79221725463867,34.28700637817383,31.57392120361328
8792,"Das wusstest du, ja?",174.74191284179688,97.58964538574219,79.33464813232422,81.5523452758789,34.574764251708984,41.057369232177734
8793,"Version 0.9.6.0 – Längste überfällig, am kürzesten Tag veröffentlicht Dezember 21, 2014 von Ofer Hinterlasse einen Kommentar Diese Version bringt die neuen zehn Sprachen Google übersetzen hat vor kurzem. Die Veröffentlichung konzentriert sich auf den Kampf gegen die Warnungen und Fehler, die im letzten Jahr in Transposh eingeschlichen haben.",292.8407287597656,166.119140625,132.54457092285156,85.60831451416016,72.187255859375,63.89680862426758
8794,"18 April 2018 Jahr (Hintergrund) teleportiert wird RuSat Wartung der Ausrüstung werden Arbeiten durchgeführt, um Antennenstationen und Satellitenkommunikationssysteme zu stoppen.",332.5933532714844,209.6737823486328,117.62430572509766,94.7772445678711,66.51704406738281,55.11767578125
8795,Ausgewählt,10277.740234375,4023.40478515625,8048.41748046875,3413.9716796875,21074.822265625,7612.01904296875
8796,"Die erste Regel also lautet, dass kombinierte Fotos dieselbe Perspektive haben sollten.",568.7779541015625,361.0104675292969,242.8071746826172,232.58604431152344,150.06790161132812,113.96538543701172
8797,"und ihr seid unsre Nachfolger geworden und des HERRN und habt das Wort aufgenommen unter vielen Trübsalen mit Freuden im heiligen Geist,",301.6625671386719,408.83294677734375,258.98541259765625,171.9974365234375,168.6366729736328,124.4166488647461
8798,"Der einzige Grund warum diese Menschen Tastentelefone kaufen ist der, dass man keine Telefone mit Wählscheibe mehr kaufen kann.",484.1787109375,371.6439514160156,296.6814270019531,183.8485565185547,140.17706298828125,139.904541015625
8799,"Darum werden wir nicht müde; sondern, ob unser äußerlicher Mensch verdirbt, so wird doch der innerliche von Tag zu Tag erneuert.",350.977294921875,284.1023254394531,291.74273681640625,229.9060516357422,172.8934783935547,146.96119689941406
8800,"Hört mal her!"" Er verdeckte das Bild und sagte, ""Entweder ihr sagt das,"" und dann verdeckte er das Wort, ""oder ihr zeigt das.",517.1719360351562,222.70330810546875,216.24765014648438,162.92637634277344,114.68163299560547,132.06317138671875
8801,Aus drei Gründen hat sich Ebola nicht weiter ausgebreitet.,451.30206298828125,304.0634765625,197.31924438476562,145.40829467773438,133.1372833251953,88.25516510009766
8802,"Und Maria sprach: Meine Seele erhebt den HERRN,",237.6283416748047,131.29098510742188,136.7582550048828,91.7647705078125,67.55760955810547,63.245361328125
8803,- Sie haben ihn.,377.5789489746094,521.53271484375,151.28262329101562,221.75173950195312,253.6365966796875,193.29258728027344
8804,Also...,13836.373046875,2264.114013671875,3312.793212890625,4464.07421875,1909.0806884765625,794.8978271484375
8805,"Das mitfühlende Herz, welches Freude und Sinn findet in der Verbindung mit anderen. Und ja, das pochende Herz, das so hart arbeitet, um uns Kraft und Energie zu liefern.",274.45623779296875,286.86474609375,236.64718627929688,184.22633361816406,146.22305297851562,138.7848358154297
8806,"- Doch, sind wir.",327.81268310546875,309.1932067871094,326.0036926269531,184.52279663085938,276.671630859375,192.43124389648438
8807,"Aber von den Tagen Johannes des Täufers bis hierher leidet das Himmelreich Gewalt, und die Gewalt tun, die reißen es an sich.",384.31964111328125,251.7832794189453,239.3274688720703,193.0054168701172,158.80938720703125,146.42518615722656
8808,- Er ist so süß.,411.05963134765625,293.7412414550781,191.25657653808594,171.92771911621094,174.19407653808594,145.0150604248047
8809,"und sah den Himmel aufgetan und herniederfahren zu ihm ein Gefäß wie ein großes leinenes Tuch, an vier Zipfeln gebunden, und es ward niedergelassen auf die Erde.",369.55010986328125,215.3992462158203,206.6808624267578,99.40089416503906,97.97581481933594,82.47727966308594
8810,Seht ihr ihn?,1161.45947265625,405.72723388671875,608.4219360351562,802.3831787109375,394.6080017089844,627.3882446289062
8811,"Nun in der Auferstehung, wenn sie auferstehen, wes Weib wird sie sein unter ihnen? Denn sieben haben sie zum Weibe gehabt.",285.7977294921875,221.60618591308594,238.44329833984375,166.31275939941406,124.26510620117188,120.52254486083984
8812,"Dies ist das Buch von der Geburt Jesu Christi, der da ist ein Sohn Davids, des Sohnes Abrahams.",156.9352569580078,64.5881118774414,51.63672637939453,43.03664016723633,30.78714942932129,29.511186599731445
8813,$10 Rabatt für alle Bestellungen Modlily,569.6282958984375,565.5143432617188,242.7823944091797,143.43307495117188,141.6378936767578,59.3791618347168
8814,"Oh Gott, nein.",424.4892272949219,334.97357177734375,398.15704345703125,163.10430908203125,134.23301696777344,154.59637451171875
8815,Denn Arme habt ihr allezeit bei euch; mich aber habt ihr nicht allezeit.,1037.268310546875,394.4040832519531,365.02081298828125,484.7386779785156,362.9908752441406,344.9845886230469
8816,"Wer Sünde tut, der tut auch Unrecht, und die Sünde ist das Unrecht.",224.83840942382812,157.5752410888672,123.47935485839844,78.33924865722656,68.22273254394531,49.88375473022461
8817,"Und sie aßen und wurden alle satt; und wurden aufgehoben, was ihnen übrigblieb von Brocken, zwölf Körbe.",335.2810363769531,160.77349853515625,146.08360290527344,108.56140899658203,74.52991485595703,54.66731643676758
8818,"Erstens: Häufen Sie Wohlstand, Macht und Prestige an und verlieren Sie es dann.",463.94244384765625,308.2150573730469,274.4095153808594,302.5258483886719,340.04815673828125,238.46446228027344
8819,"Noch hat er gesagt: ""Vertraut uns.",245.388671875,94.78150177001953,97.06878662109375,129.8979034423828,73.07904052734375,85.60785675048828
8820,"und sprachen zum Weibe: Wir glauben nun hinfort nicht um deiner Rede willen; wir haben selber gehört und erkannt, daß dieser ist wahrlich Christus, der Welt Heiland.",481.8837585449219,353.90081787109375,213.01171875,129.06661987304688,126.78111267089844,87.7071762084961
8821,Du bist sehr mutig.,505.1656799316406,85.12078857421875,106.53064727783203,64.2511978149414,52.287559509277344,52.34587097167969
8822,"Und um die neunte Stunde schrie Jesus laut und sprach: Eli, Eli, lama asabthani? das heißt: Mein Gott, mein Gott, warum hast du mich verlassen?",204.69992065429688,125.27157592773438,130.3568878173828,112.06019592285156,115.98649597167969,98.58663177490234
8823,"Siehe, die Schiffe, ob sie wohl so groß sind und von starken Winden getrieben werden, werden sie doch gelenkt mit einem kleinen Ruder, wo der hin will, der es regiert.",197.79563903808594,129.73931884765625,86.60050964355469,63.37266159057617,59.273616790771484,61.262542724609375
8824,"Ich sagte: ""Sie denken darüber viel zu früh nach.""",610.3240356445312,233.20506286621094,197.8592987060547,178.486083984375,124.22559356689453,118.19930267333984
8825,"Als sie nun den König gehört hatten, zogen sie hin. Und siehe, der Stern, den sie im Morgenland gesehen hatten, ging vor ihnen hin, bis daß er kam und stand oben über, da das Kindlein war.",225.33360290527344,168.75799560546875,131.66583251953125,94.90532684326172,79.79248046875,66.79280853271484
8826,"Vielleicht für seine Meinung einzustehen, sich für seine Überzeugungen einzusetzen --",562.7715454101562,493.3129577636719,221.86585998535156,172.14627075195312,110.22862243652344,121.90345001220703
8827,"Wir untersuchten Junglehrer, die in sehr schwierigen Wohngegenden arbeiteten und fragten, welche Lehrer zum Ende des Schuljahres noch dort unterrichten würden und welche von ihnen die Lernresultate ihrer Schüler am effektivsten verbessern würden.",396.0230712890625,250.99560546875,165.9524688720703,150.01181030273438,133.63084411621094,113.25894927978516
8828,"Sie versetzten uns in die Lage, Dinge zu bauen, die größer waren als wir, Gebäude, Brücken, ein Stein nach dem anderen.",154.07203674316406,120.18658447265625,105.7238998413086,69.68267822265625,64.79644775390625,54.73040771484375
8829,"Donna hat gesagt, du bräuchtest meine Hilfe, also habe ich sie dir gegeben.",273.5796203613281,95.66773986816406,66.60753631591797,53.48871612548828,34.67948532104492,28.65452003479004
8830,"Wir überprüften das indem wir amerikanische Babys, die nie eine zweite Sprache gehört hatten, am Anfang der kritischen Phase Mandarin hören ließen.",279.2411804199219,281.9532470703125,194.04161071777344,162.0094451904297,138.98895263671875,114.96672821044922
8831,Muss ich?,5345.3203125,2896.167724609375,1999.410888671875,1989.4755859375,1760.3896484375,965.8013916015625
8832,Al Gore: Endlich vermischt sich die positive Alternative mit unserer wirtschaftlichen Herausforderung und unserer Herausforderung der nationalen Sicherheit.,352.6984558105469,177.30445861816406,144.46299743652344,142.86077880859375,115.64614868164062,105.66841125488281
8833,Okay. Vielen Dank.,213.9041748046875,138.70159912109375,185.63751220703125,250.32138061523438,148.5743865966797,173.9838104248047
8834,"Und sie wurden traurig und sagten zu ihm, einer nach dem anderen: Bin ich's? und der andere: Bin ich's?",286.4264221191406,160.8817901611328,137.16119384765625,82.71165466308594,73.53839874267578,87.57884216308594
8835,"Komm, Mädel.",405.5773010253906,297.15289306640625,195.50083923339844,140.99484252929688,77.58599853515625,81.18511199951172
8836,"Darnach sonderte der HERR andere siebzig aus und sandte sie je zwei und zwei vor ihm her in alle Städte und Orte, da er wollte hinkommen,",421.9044189453125,238.9125518798828,198.62574768066406,173.96986389160156,118.36128997802734,135.273681640625
8837,Wie meinst du das?,151.46487426757812,118.36603546142578,86.96540069580078,96.12198638916016,71.81146240234375,86.30419158935547
8838,"Und sie hatten kein Kind; denn Elisabeth war unfruchtbar, und waren beide wohl betagt.",385.5248107910156,177.8720703125,138.1166534423828,92.97565460205078,52.397457122802734,39.98894119262695
8839,"Darum sind auch von einem, wiewohl erstorbenen Leibes, viele geboren wie die Sterne am Himmel und wie der Sand am Rande des Meeres, der unzählig ist.",247.8190155029297,185.17982482910156,166.1515350341797,114.3117446899414,108.17845153808594,82.5619125366211
8840,"Aber wir beginnen, eine Veränderung zu sehen.",242.0174560546875,217.03152465820312,121.26115417480469,120.24940490722656,82.12627410888672,70.11383056640625
8841,"Ich hoffe, das weißt du.",126.76394653320312,90.55238342285156,40.30491256713867,48.46812438964844,47.74475860595703,42.208099365234375
8842,"Da richteten sie zu etliche Männer, die sprachen: Wir haben ihn gehört Lästerworte reden wider Mose und wider Gott.",470.8715515136719,375.15350341796875,316.04833984375,217.80615234375,215.00131225585938,201.57334899902344
8843,"Jesus aber, da er auferstanden war früh am ersten Tag der Woche, erschien er am ersten der Maria Magdalena, von welcher er sieben Teufel ausgetrieben hatte.",527.3787841796875,284.5932922363281,226.9883270263672,176.8299560546875,158.85960388183594,140.26498413085938
8844,"Hallo, wie geht es Ihnen? Schön Sie zu sehen.",143.2464599609375,114.1543197631836,91.31047821044922,60.513336181640625,39.843875885009766,35.46609115600586
8845,"State Corporation „Roskosmos“ Die Kommission hat einen Plan von Starts von Raumfahrzeugen identifiziert (KA) im Rahmen des Bundesraumfahrtprogramm (FCP), Bundeszielprogramme (FTP), internationale Zusammenarbeit und kommerzielle Projekte im Januar bis März 2018 Jahr.",290.4721984863281,192.7216033935547,127.9124526977539,109.24171447753906,86.3314437866211,62.185279846191406
8846,- Es tut mir leid.,127.11743927001953,119.4791259765625,46.988285064697266,54.83202362060547,52.18251419067383,46.144657135009766
8847,Krankenhäuser benötigen zweieinhalbmal soviel Energie wie Bürogebäude.,960.1474609375,1077.22021484375,387.4310607910156,181.64610290527344,167.1968231201172,131.2500457763672
8848,"Sie erinnern sich nicht, oder?",289.6925964355469,201.47264099121094,130.68624877929688,68.19934844970703,57.547481536865234,51.7655029296875
8849,Was ist Ihr Rückgaberecht?,1010.7919921875,267.71087646484375,171.2564697265625,198.21200561523438,99.22756958007812,87.42696380615234
8850,"Aber Gott sprach also: Dein Same wird ein Fremdling sein in einem fremden Lande, und sie werden ihn dienstbar machen und übel behandeln vierhundert Jahre;",470.16326904296875,236.7792510986328,113.02247619628906,101.61217498779297,88.82957458496094,69.74288177490234
8851,Kommt raus!,5843.7958984375,5234.95361328125,7130.408203125,1688.863037109375,2230.609375,1809.7718505859375
8852,Bereits 2016 Zulassungsverfahren in der ukrainischen Universitäten für ausländische Studierende aviable über Ukrainisch Admission-Center.,232.9747772216797,110.20755004882812,121.8038558959961,98.68474578857422,65.34349822998047,64.4715805053711
8853,"Es geschah aber, da Apollos zu Korinth war, daß Paulus durchwandelte die oberen Länder und kam gen Ephesus und fand etliche Jünger;",528.9301147460938,421.16375732421875,352.44293212890625,356.9180603027344,166.50677490234375,178.9843292236328
8854,Wie läuft das also?,788.4730834960938,183.4099578857422,262.8187255859375,236.12338256835938,150.1618194580078,155.37049865722656
8855,- Was bedeutet es?,859.85595703125,484.3900451660156,312.4999084472656,263.93408203125,202.6164093017578,177.9492645263672
8856,Nein.,375.7760009765625,230.60202026367188,285.588623046875,307.6560363769531,358.66937255859375,408.2942810058594
8857,Dann führe ich dich hin.,337.38421630859375,263.7545471191406,82.91051483154297,119.71522521972656,107.42133331298828,106.2585678100586
8858,"Los, Mann, kommt, bewegt euch.",521.6677856445312,284.44390869140625,203.20062255859375,161.85145568847656,183.7539825439453,170.67626953125
8859,"Sie sollten nach Möglichkeiten suchen, Schuhe zu verkaufen. Beide schickten Telegramme nach Manchester.",774.99072265625,471.8161926269531,298.5018615722656,283.83258056640625,224.7167510986328,167.33287048339844
8860,Jahresessen im Computermuseum,540.368896484375,998.4544067382812,848.672119140625,750.9143676757812,639.2564697265625,360.2522888183594
8861,- Kein Lebender.,1668.900634765625,1016.6267700195312,1800.46630859375,1587.4398193359375,1633.156005859375,1966.2037353515625
8862,Vor 5 Monaten VipTube,3457.23974609375,1396.4208984375,1397.1356201171875,1138.7384033203125,432.9011535644531,1614.4786376953125
8863,"Und siehe, ein Mann mit Namen Joseph, ein Ratsherr, der war ein guter, frommer Mann",373.8479309082031,234.1770782470703,194.7473907470703,117.87763214111328,121.17814636230469,84.64472198486328
8864,Wir treffen uns in Cafés. Wir treffen uns in Kneipen.,184.59487915039062,130.13348388671875,77.55674743652344,62.72072219848633,61.212257385253906,42.61094665527344
8865,"Da aber Johannes im Gefängnis die Werke Christi hörte, sandte er seiner Jünger zwei",680.6316528320312,421.5157165527344,210.3550567626953,198.85585021972656,153.7379150390625,170.14523315429688
8866,"Die Knechte, so unter dem Joch sind, sollen ihre Herren aller Ehre wert halten, auf daß nicht der Name Gottes und die Lehre verlästert werde.",396.35955810546875,230.4197998046875,149.3512420654297,169.70851135253906,135.82740783691406,100.6747055053711
8867,Jesus antwortete und sprach zu ihm: Bist du ein Meister in Israel und weißt das nicht?,178.89662170410156,98.00543212890625,68.3115005493164,75.19756317138672,64.02759552001953,42.39811706542969
8868,"Wie Sie sehen, kann sie sich frei bewegen.",173.098876953125,144.30142211914062,97.8300552368164,88.0995101928711,55.85904312133789,74.67915344238281
8869,"Ja, Mann.",303.2607421875,168.2820281982422,151.76947021484375,165.24269104003906,104.2062759399414,148.49981689453125
8870,AB: 6. -- War das ein Sonntag?,531.3529052734375,291.48297119140625,267.9802551269531,181.93431091308594,193.07611083984375,230.08480834960938
8871,"Vielen Dank, dass ihr hier wart. Wir sind alle so dankbar.""",203.18202209472656,190.97389221191406,103.14925384521484,93.3763198852539,74.75820922851562,73.73404693603516
8872,Bestehende technische Parameter NOW TV:,262.7910461425781,219.6981201171875,214.29690551757812,111.34555053710938,78.91712188720703,91.5113296508789
8873,"Und er ging hin und fing an, auszurufen in den zehn Städten, wie große Wohltat ihm Jesus getan hatte; und jedermann verwunderte sich.",233.79673767089844,166.8174285888672,111.54924011230469,87.74470520019531,81.09090423583984,76.65957641601562
8874,"Sie ist süchtig, die Wahrheit: wir sind Unholde",498.1219787597656,249.97154235839844,168.78477478027344,170.74822998046875,170.32521057128906,176.07077026367188
8875,Verlieren Sie den nicht.,267.83984375,371.9817199707031,370.4944152832031,476.3225402832031,445.4229736328125,369.5599670410156
8876,"Es grüßt euch Epaphras, der von den euren ist, ein Knecht Christi, und allezeit ringt für euch mit Gebeten, auf daß ihr bestehet vollkommen und erfüllt mit allem Willen Gottes.",371.5845947265625,279.90838623046875,235.6809844970703,209.7225799560547,180.6567840576172,153.45570373535156
8877,"Meine Beichte ist: Als Gesundheitspsychologin ist es meine Mission, anderen zu helfen, glücklich und gesund zu sein.",388.4444274902344,208.34925842285156,164.37217712402344,123.88545227050781,109.30413818359375,79.64401245117188
8878,"- Was, wenn es wahr ist? Was ist, wenn er recht hat?",139.82652282714844,77.57615661621094,37.050621032714844,33.86402130126953,31.32859230041504,31.084199905395508
8879,"Sie aber verstanden das Wort nicht, und fürchteten sich, ihn zu fragen.",224.41403198242188,237.59730529785156,183.01690673828125,141.0088348388672,94.77110290527344,140.18801879882812
8880,-Was will die hier?,666.3838500976562,609.421630859375,448.0132141113281,318.84881591796875,301.62347412109375,234.12628173828125
8881,"Ich habe sehr dunkle Tage in meinem Leben erlebt,",242.1036834716797,217.25869750976562,153.6361846923828,186.7933349609375,150.0016632080078,107.72483825683594
8882,"Also, das ist...",355.0513610839844,168.573974609375,157.71951293945312,156.47698974609375,143.6192169189453,56.317020416259766
8883,"Ich glaube nicht, dass die Welt das versteht, aufgrund der Scham.",116.24639892578125,83.31983184814453,59.989906311035156,59.26211166381836,56.90812683105469,51.470645904541016
8884,- Wo seid ihr jetzt?,707.4176025390625,208.1448974609375,150.04757690429688,153.26388549804688,193.9420623779297,150.02354431152344
8885,Du hast uns gerettet.,1038.31884765625,211.01226806640625,292.2585754394531,128.7952423095703,113.33128356933594,82.1196517944336
8886,"sondern verkündigte zuerst denen zu Damaskus und Jerusalem und in alle Gegend des jüdischen Landes und auch der Heiden, daß sie Buße täten und sich bekehrten zu Gott und täten rechtschaffene Werke der Buße.",336.74658203125,208.8370361328125,165.1012420654297,155.78489685058594,113.99098205566406,70.48673248291016
8887,Mass Auto-Registrierung/Posting/Senden/CryptoCurrency Mining-Programme.,488.7306823730469,212.0428009033203,160.7088165283203,125.79911804199219,133.0679168701172,84.36282348632812
8888,"Jesus antwortete und sprach zu ihr: Wenn du erkenntest die Gabe Gottes und wer der ist, der zu dir sagt: ""Gib mir zu trinken!"", du bätest ihn, und er gäbe dir lebendiges Wasser.",263.59246826171875,114.65079498291016,102.94062805175781,75.52375030517578,76.09642028808594,66.37808227539062
8889,- Was vergessen? Es ist unser Jahrestag.,403.55596923828125,571.8261108398438,442.9584045410156,369.0952453613281,265.2669372558594,206.47616577148438
8890,"Und mein Gehirn beginnt sehr schnell zu denken, dass dies eine akkurate Repräsentation von Negativem zu Positivem in der Welt ist. Und das führt zu etwas,",180.5456085205078,98.99519348144531,80.74375915527344,64.80000305175781,55.722782135009766,58.85358428955078
8891,"Und ließ niemand ihm nachfolgen denn Petrus und Jakobus und Johannes, den Bruder des Jakobus.",541.9396362304688,361.7481689453125,385.1081237792969,356.58599853515625,257.3374938964844,202.27835083007812
8892,Wo die WM sehen 2018 in Ultra HD frei,1357.36767578125,1415.5958251953125,1083.42138671875,934.824951171875,611.971435546875,814.90966796875
8893,"Und ich sprach: HERR, sie wissen selbst, daß ich gefangen legte und stäupte die, so an dich glaubten, in den Schulen hin und her;",193.54795837402344,129.69056701660156,124.22624969482422,109.77716064453125,96.08614349365234,81.15910339355469
8894,"Sie entsetzten sich aber alle, verwunderten sich und sprachen untereinander: Siehe, sind nicht diese alle, die da reden, aus Galiläa?",258.9149169921875,247.59329223632812,225.31588745117188,144.32687377929688,101.91350555419922,93.595947265625
8895,"Ich werde Ihnen ein wenig über irrationales Verhalten erzählen. Und ich möchte damit anfangen, indem ich Ihnen ein paar Beispiele von optischen Täuschungen gebe als eine Metapher für Rationalität.",312.86517333984375,160.91639709472656,93.36055755615234,68.85476684570312,57.955787658691406,44.168643951416016
8896,"Und da wir gerettet waren, erfuhren wir, daß die Insel Melite hieß.",677.7916259765625,605.6775512695312,416.4093017578125,261.8974609375,194.05909729003906,173.530517578125
8897,Wie fanden sie uns?,420.4508056640625,548.5485229492188,211.21099853515625,397.1948547363281,214.25656127929688,233.1239013671875
8898,Wie konnte das passieren?,604.4061279296875,208.71685791015625,122.9649887084961,92.13069152832031,95.77641296386719,79.28340148925781
8899,"An dem Tage werdet ihr bitten in meinem Namen. Und ich sage euch nicht, daß ich den Vater für euch bitten will;",199.50823974609375,129.84056091308594,110.64295959472656,101.99781799316406,68.46147155761719,88.89894104003906
8900,Lass es mich tun.,292.11773681640625,239.45542907714844,532.0409545898438,348.9508056640625,297.8823547363281,384.8518371582031
8901,Die Liebe besiegt alles.,547.8829956054688,356.7596435546875,255.2810516357422,124.05978393554688,176.3587188720703,155.06593322753906
8902,Hast du ne Zigarette?,617.5787353515625,231.36155700683594,223.64895629882812,185.1178436279297,116.44573211669922,101.17448425292969
8903,"Und er trat hinzu und rührte den Sarg an; und die Träger standen. Und er sprach: Jüngling, ich sage dir, stehe auf!",167.14419555664062,122.34532928466797,63.01213073730469,47.80141067504883,41.437171936035156,36.5011100769043
8904,"Lesen Sie diese langsam und lassen Sie es sinken in! Ich kam dieses Zitat über, während für meine Botschaft Vorbereitung auf 2 Corinthians 5:18-21 für den Campus Outreach National Conference. Gutes Zeug",339.6058044433594,354.8543395996094,319.6341552734375,241.201904296875,201.9956512451172,202.77317810058594
8905,"die Elektrizität für jedermann ermöglicht hat -- so froh, dass sie sie sogar gewählt hat.",254.70750427246094,151.32772827148438,144.8177032470703,114.6156997680664,107.81966400146484,84.78266906738281
8906,Du hast ihn eine kleine Zeit niedriger sein lassen denn die Engel; mit Preis und Ehre hast du ihn gekrönt und hast ihn gesetzt über die Werke deiner Hände;,418.2436218261719,234.1806640625,202.73016357421875,119.53240203857422,124.75813293457031,108.5172119140625
8907,"Trotz TPF wird in der Praxis im Großen und Ganzen verwendet, gibt es keine verbindlichen Rechtsrahmen für die es. Bezugspunkt ist die nicht-bindende 2014 IBA-Richtlinien über Interessenkonflikte in International Arbitration, die definieren, TPF in der folgenden Weise:",291.4294738769531,236.3795623779297,190.318359375,142.0388946533203,142.7979278564453,104.31330871582031
8908,Es wird uns gefallen.,443.7598571777344,274.6047058105469,205.35427856445312,157.8603515625,142.86378479003906,134.3129119873047
8909,Ich...,6263.65673828125,9363.5419921875,7174.32861328125,7106.525390625,3298.0185546875,3532.222412109375
8910,Wen kann ich nach der Finanzierung bei Fragen kontaktieren?,1284.275390625,660.1206665039062,368.4590148925781,437.8971252441406,406.5303039550781,325.6525573730469
8911,"Die guten Nachrichten sind, dass die meisten Ärzte in diesem Fall entschieden den Patienten zurückzurufen und Ibuprofen ausprobieren.",251.25282287597656,227.86729431152344,184.9697723388672,154.43760681152344,164.5677032470703,123.83985900878906
8912,Das werde ich nicht zulassen.,93.08659362792969,80.69703674316406,55.07117462158203,58.60954284667969,31.43937873840332,27.41459083557129
8913,"Sie können sich vorstellen, was für Inhalt hier auftreten mag.",675.5336303710938,249.93267822265625,212.50498962402344,153.65098571777344,136.2273712158203,122.56411743164062
8914,- Nur einer?,2912.025146484375,5899.24169921875,3019.8154296875,2661.2060546875,1820.3515625,1744.9210205078125
8915,"Ich rufe aber Gott an zum Zeugen auf meine Seele, daß ich euch verschont habe in dem, daß ich nicht wieder gen Korinth gekommen bin.",310.61138916015625,259.5859069824219,162.00827026367188,125.60359191894531,110.2528076171875,132.09010314941406
8916,"und auf den Händen tragen, auf daß du nicht etwa deinen Fuß an einen Stein stößt.""",341.5195617675781,277.9952697753906,232.18280029296875,179.8345184326172,128.66954040527344,150.4259033203125
8917,"Er sah aber auf und schaute die Reichen, wie sie ihre Opfer einlegten in den Gotteskasten.",225.8292694091797,246.15899658203125,161.1015625,104.89534759521484,105.62796020507812,114.53271484375
8918,"Da es aber Tag ward, kannten sie das Land nicht; einer Anfurt aber wurden sie gewahr, die hatte ein Ufer; dahinan wollten sie das Schiff treiben, wo es möglich wäre.",478.3170471191406,357.9295654296875,271.50811767578125,293.7437744140625,265.8354797363281,187.31414794921875
8919,"Leistungsfähiges Werkzeug, um die Torrent-Dateien herunterladen. Die Software unterstützt die Grundfunktionen des Torrent-Clients und ermöglicht es Ihnen, die Multimedia-Dateien anzuzeigen.",189.7683868408203,64.72588348388672,30.390365600585938,18.63112449645996,15.072200775146484,11.237225532531738
8920,"Wir haben diesen Mann gefunden schädlich, und der Aufruhr erregt allen Juden auf dem ganzen Erdboden, und einen vornehmsten der Sekte der Nazarener,",332.923828125,171.81553649902344,122.5010757446289,90.03279876708984,89.3857192993164,94.2367935180664
8921,Die Zeremonie beginnt in weniger als zwei Stunden.,250.34571838378906,323.3599853515625,114.32308197021484,155.5639190673828,63.1591682434082,53.921627044677734
8922,"Ärgert dich dein Fuß, so haue ihn ab. Es ist dir besser, daß du lahm zum Leben eingehest, denn daß du zwei Füße habest und werdest in die Hölle geworfen, in das ewige Feuer,",229.2467041015625,195.6752471923828,118.44050598144531,112.55903625488281,79.12217712402344,79.93018341064453
8923,"Und er fing an, zu sagen zu ihnen: Heute ist diese Schrift erfüllt vor euren Ohren.",378.19305419921875,313.3591003417969,162.2351837158203,123.23377227783203,128.99407958984375,142.25485229492188
8924,Er aber gab ihr die Hand und richtete sie auf und rief die Heiligen und die Witwen und stellte sie lebendig dar.,232.54913330078125,113.86363983154297,85.12362670898438,83.73165130615234,50.78675842285156,48.259971618652344
8925,Welche Lösung ist Am besten für Sie?,433.17144775390625,400.16961669921875,295.85443115234375,214.50885009765625,133.92529296875,87.75997161865234
8926,"Der Betrüger, Henry Oberlander, war so effektiv, dass die britischen Behörden sagen, er hätte das gesamte Bankensystem der westlichen Welt untergraben können.",282.8994445800781,184.65869140625,137.9188232421875,100.37899017333984,81.9965591430664,66.11790466308594
8927,"Es waren aber allda sechs steinerne Wasserkrüge gesetzt nach der Weise der jüdischen Reinigung, und ging in je einen zwei oder drei Maß.",719.576171875,332.97418212890625,288.9801330566406,213.81005859375,209.1484375,238.0205078125
8928,"Wenn Sie möchten Ihre Benutzer freundlich sein, Sie können sie direkt in unsere Suchseiten führen. In diesem link, Sie unsere beliebtesten Zugstrecken finden -- https://www.saveatrain.com/routes_sitemap.xml. Innerhalb Sie haben unsere Links für Englisch Zielseiten, aber wir haben auch https://www.saveatrain.com/fr_routes_sitemap.xml und Sie können die / ändern fr zu / nl oder / en und mehr Sprachen.",235.77247619628906,45.597389221191406,18.08846664428711,9.463576316833496,5.7100043296813965,4.262723922729492
8929,re:publica,15125.6806640625,2720.70703125,3409.725341796875,4883.32568359375,7054.53076171875,3159.0009765625
8930,Mittelengland und die Midlands,378.6524658203125,615.7893676757812,492.641845703125,523.0280151367188,734.4697875976562,611.492431640625
